archive_key	https_url	original_key	version_id	original_last_modified	bytes	original_etag	original_storage_class	archive_etag	archive_last_modified	archive_encryption	status
version-history/2026-07-16-snapshot/objects/21/21fbda174ab51d4cad693b4884b144943760dc4500fcba9a1dd7f586e3b0767d	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/21/21fbda174ab51d4cad693b4884b144943760dc4500fcba9a1dd7f586e3b0767d	runs/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_references.csv	ge3ZUaP9OiGnSFYIOE0HqeVhoHiYC4UY	2026-06-14T17:35:54+00:00	1032	c3a1adcfcafa2189dee7cd697a00d280	STANDARD	9e2cdcb69d57894b8cb88104de16e964	2026-07-16T18:46:42+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/33/33c8616ec7b963422698858fcdd8ad793f18898c206f7989cbb429755d95045c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/33/33c8616ec7b963422698858fcdd8ad793f18898c206f7989cbb429755d95045c	runs/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_samplesheet.csv	5VV5DPSGKCDjJv.FvNPZ.rx40NdyHbXl	2026-06-14T08:18:19+00:00	2804	859ce12a31e4deeec682b04d8eeef672	STANDARD	cbf7f1302d833b769492fad17c3ab674	2026-07-16T18:46:42+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/04/048ff292d698aa5d1d152d982e5fa59c9b299afeb722a7950f91eea88a74c5e6	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/04/048ff292d698aa5d1d152d982e5fa59c9b299afeb722a7950f91eea88a74c5e6	runs/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_samplesheet.csv	Krf6RSSWERNxt7td4lQ482taiHT5S8E7	2026-06-14T17:35:54+00:00	2804	431ba58f68129194e2b8b3b249b506ba	STANDARD	cbf7f1302d833b769492fad17c3ab674	2026-07-16T18:46:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/23/2390ea2f332ec8fd9d68596439ab35add165645a18ce55b3ba1f6826911c386f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/23/2390ea2f332ec8fd9d68596439ab35add165645a18ce55b3ba1f6826911c386f	runs/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_samplesheet.csv	oRcFD.vN1by.owPav_k_AR.dBP9g2PNd	2026-06-14T10:22:32+00:00	2804	f86233e6c711f8617715cdd7fe630a41	STANDARD	cbf7f1302d833b769492fad17c3ab674	2026-07-16T18:46:42+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/51/5197e430c937e4ad57aca41ef634103bf08a28713eae9eca8fb85f5e0d154b08	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/51/5197e430c937e4ad57aca41ef634103bf08a28713eae9eca8fb85f5e0d154b08	runs/phase3_wgs_scatter/workspace/manifests/full_reference_smoke_samplesheet.csv	prCNcmu9ohyit9ZxthSD9Kez41wOyEo6	2026-06-14T16:30:26+00:00	2804	296c06fe97898c2fe10e28a1c8a0adea	STANDARD	cbf7f1302d833b769492fad17c3ab674	2026-07-16T18:46:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/7d/7d87e3c845c41d46e014f840630fa8497fae8c11439a42d7c57fa0e4a8e73c9f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/7d/7d87e3c845c41d46e014f840630fa8497fae8c11439a42d7c57fa0e4a8e73c9f	runs/phase3_wgs_scatter/workspace/manifests/full_wes_benchmark_samplesheet.csv	JkUMKq.WfpWZ8oYDB0Vd2YKO3y9Gay36	2026-06-14T17:35:55+00:00	5736	ec9f4c94c9dd5ba163efd15743b16c4f	STANDARD	b721a327d2bfe651aaee103065d56a78	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/af/afc23cec59616f29ce019f4bf5b2251f69dbd1da6329f81149f8ea86180dc21e	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/af/afc23cec59616f29ce019f4bf5b2251f69dbd1da6329f81149f8ea86180dc21e	runs/phase3_wgs_scatter/workspace/manifests/full_wes_benchmark_samplesheet.csv	bnTQwSb5I_wkaWReLQm5PWDcr0E4nXZ.	2026-06-14T10:22:33+00:00	5736	2006f54a43cf96a223c9d3f2c1ef3e23	STANDARD	b721a327d2bfe651aaee103065d56a78	2026-07-16T18:46:42+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/a1/a1440b738f7a918d3d63c6efb66af3fbf290d9b762647736056fbd205db96f0f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/a1/a1440b738f7a918d3d63c6efb66af3fbf290d9b762647736056fbd205db96f0f	runs/phase3_wgs_scatter/workspace/manifests/full_wes_benchmark_samplesheet.csv	rrF.N4FsAJC7yhlBlXDVwxnEQENe4LGd	2026-06-14T16:30:27+00:00	5736	2aeb92976571adf9be3f2168f100fc62	STANDARD	b721a327d2bfe651aaee103065d56a78	2026-07-16T18:46:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/c7/c7f0682f882e83e005827ee606a6a841a4545af298a0343c767a04ed018c7517	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/c7/c7f0682f882e83e005827ee606a6a841a4545af298a0343c767a04ed018c7517	runs/phase3_wgs_scatter/workspace/manifests/full_wes_benchmark_samplesheet.csv	xRLfrRxTeGu0bDvHVzq20U1zbNYFij5o	2026-06-14T08:18:19+00:00	5736	5bb0cbfdb08f7509f183b65f3016094d	STANDARD	b721a327d2bfe651aaee103065d56a78	2026-07-16T18:46:43+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/07/07ee7078d9b491f2921083bb331053c5e379785a63c106e6a1b810fff235adf4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/07/07ee7078d9b491f2921083bb331053c5e379785a63c106e6a1b810fff235adf4	runs/phase3_wgs_scatter/workspace/manifests/hrd_interpretation_adapters.csv	UCtAlDy0StBSuaQN0.uBk.suRAzFtEOQ	2026-06-14T16:30:27+00:00	2112	0dbafe96465ea5f56f8a230efb3278be	STANDARD	70f55800ea3aef8beaa39c40dbe6a99e	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/5d/5d6878b22b5a8198a6775bd688fbe28ec92549a782151359bede78f0d8d56b1f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/5d/5d6878b22b5a8198a6775bd688fbe28ec92549a782151359bede78f0d8d56b1f	runs/phase3_wgs_scatter/workspace/manifests/hrd_interpretation_adapters.csv	_WHgkq193H7yFZEZBvcHeiJJ0k1rZ.3N	2026-06-14T08:18:20+00:00	2112	6abfc145a2d5b8e905113745f321b250	STANDARD	70f55800ea3aef8beaa39c40dbe6a99e	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b5/b55485bd0850161bd9083c60578b45d7b79699d12cc1e3c35daf387a2391747d	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b5/b55485bd0850161bd9083c60578b45d7b79699d12cc1e3c35daf387a2391747d	runs/phase3_wgs_scatter/workspace/manifests/hrd_interpretation_adapters.csv	lVoHUaTH960HFpiURjEQoexTMLL5o82T	2026-06-14T10:22:33+00:00	2112	4f224d472fbdd6d8d80c504368994b3a	STANDARD	70f55800ea3aef8beaa39c40dbe6a99e	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/aa/aa73f42d30fbc92c0ea10734c903e947a8effd41bb6f36b0585739d4cf1e6c2e	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/aa/aa73f42d30fbc92c0ea10734c903e947a8effd41bb6f36b0585739d4cf1e6c2e	runs/phase3_wgs_scatter/workspace/manifests/hrd_interpretation_adapters.csv	p7J2VxVaH2VZ_pxYFpJEmk3cbyn7n6h6	2026-06-14T17:35:55+00:00	2112	b72faf0787a95260fb9f6c6ebc96c81b	STANDARD	70f55800ea3aef8beaa39c40dbe6a99e	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/c7/c7a9314c4ae21f804a54a1a02fad4ac7d67eb74a57caa214ec132bf9abe84a9b	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/c7/c7a9314c4ae21f804a54a1a02fad4ac7d67eb74a57caa214ec132bf9abe84a9b	runs/phase3_wgs_scatter/workspace/manifests/hrd_reference_panel.csv	3bGpircmVYEH4qGJZ8tKqcxlpVq_WcCa	2026-06-14T17:35:55+00:00	11461	cfe601d2a0b98d1fc306680efecc369d	STANDARD	9e83fc24ff62d4655a60f68b9ea31250	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/71/71d5801f7c4fb2bcc004104b463c7631bcaff36db10341f718cb385799e2fc7d	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/71/71d5801f7c4fb2bcc004104b463c7631bcaff36db10341f718cb385799e2fc7d	runs/phase3_wgs_scatter/workspace/manifests/hrd_reference_panel.csv	IaF4ro5ay4xD8F1ym0xI64FXZf6XVztF	2026-06-14T08:18:20+00:00	11461	73a385bf61607eef7cdff1296ab5416b	STANDARD	9e83fc24ff62d4655a60f68b9ea31250	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/23/233897d07333d79e86e7bebeae58782018ade153795a936d0e320aea2c131242	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/23/233897d07333d79e86e7bebeae58782018ade153795a936d0e320aea2c131242	runs/phase3_wgs_scatter/workspace/manifests/hrd_reference_panel.csv	U24j9bCjL5K.pd_70JBdpBSEQ9yf0GKY	2026-06-14T16:30:28+00:00	11461	05cc709fc87fad9718d96eb8a9d03107	STANDARD	9e83fc24ff62d4655a60f68b9ea31250	2026-07-16T18:47:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/c4/c49871d2eea169451b95d1608a16e3fec01b3779e48e1ec549910de43b306d56	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/c4/c49871d2eea169451b95d1608a16e3fec01b3779e48e1ec549910de43b306d56	runs/phase3_wgs_scatter/workspace/manifests/hrd_reference_panel.csv	iP7uBqUnKhBBwSNFIGYZFhvULqDaxN_A	2026-06-14T10:22:34+00:00	11461	14e4f50f9c73becb35c33c79e3e68f15	STANDARD	9e83fc24ff62d4655a60f68b9ea31250	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/01/013c861170e8b34d75ee07ebc2da3eae9519863c09c5119d85823950c49e58ae	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/01/013c861170e8b34d75ee07ebc2da3eae9519863c09c5119d85823950c49e58ae	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_references.csv	3RidCg7cRnXJIKQLvjy_vVeK3lCaRg9M	2026-06-14T17:35:56+00:00	1748	041cd2ed0c143ff868fb135e65e47008	STANDARD	27e4ca6f7b3161caca9f22ff180154c2	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/70/70a93676a36cbbbfd26b329fac55053a75e9735e9493920eac8129c9c28a7367	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/70/70a93676a36cbbbfd26b329fac55053a75e9735e9493920eac8129c9c28a7367	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_references.csv	SmFaowKmMnpa86e2a5Co8w94WzJrhnid	2026-06-14T10:22:34+00:00	1748	01be083ed4b03a33c214a3658ec464f7	STANDARD	27e4ca6f7b3161caca9f22ff180154c2	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/ba/baed22ab6d5b6dc80bab41def7d83ca07c5702dcf0e55b81d3f36ca7295e162c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/ba/baed22ab6d5b6dc80bab41def7d83ca07c5702dcf0e55b81d3f36ca7295e162c	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_references.csv	n0qUSM.l1yGKdAzJ9bSxnuARidxthevE	2026-06-14T08:18:21+00:00	1748	2bd3fb8384dcc0f70b77023389ca4acd	STANDARD	27e4ca6f7b3161caca9f22ff180154c2	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/41/416850003ca753e41da820ac9c0cca2bd9d7da0417f1e61885b4c7dae3690cfd	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/41/416850003ca753e41da820ac9c0cca2bd9d7da0417f1e61885b4c7dae3690cfd	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_references.csv	zShD8paavZt270HW6fjwTMd25zGCOIR7	2026-06-14T16:30:28+00:00	1748	8a939608f4bc5c945b4b9ab75c0d4a4b	STANDARD	27e4ca6f7b3161caca9f22ff180154c2	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/8f/8f7a5cc4fdbbe2e9f66a6aa95dcd5899b004cb8c5bd3e6b94153ca1eaf02b522	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/8f/8f7a5cc4fdbbe2e9f66a6aa95dcd5899b004cb8c5bd3e6b94153ca1eaf02b522	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_samplesheet.csv	TLaVLFP5jf6iTh4FdVneHdF.RTgYvlNQ	2026-06-14T10:22:35+00:00	4327	8723b11aaeeb4cea69cd33650c9018ef	STANDARD	cbdb9ddd5c75aa476b19afd123666944	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/ca/cafa01ca095cc99d21518c30ec77af5d0f34fe29fca38fd3ff14c325c3a08952	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/ca/cafa01ca095cc99d21518c30ec77af5d0f34fe29fca38fd3ff14c325c3a08952	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_samplesheet.csv	n_VejrhzswpxeRN3ORVbV0redWmUzglw	2026-06-14T16:30:29+00:00	4327	f67c9c5b32f04c2c0747cef225aba74d	STANDARD	cbdb9ddd5c75aa476b19afd123666944	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/79/7977a66baa8016ffeb4fe90899a4300f716fdea4aee4fcc64d711fd2dbb1aee9	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/79/7977a66baa8016ffeb4fe90899a4300f716fdea4aee4fcc64d711fd2dbb1aee9	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_samplesheet.csv	o8FMpPf3Jv0WiqjZc21cwsOtrl8PYsQQ	2026-06-14T08:18:21+00:00	4327	f5e018fb655cc1edfaff0ed5607ebae5	STANDARD	cbdb9ddd5c75aa476b19afd123666944	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/ca/cace7b5d5aada48ae96556395c90bfde203eba79ba9f2ed720825ced83460405	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/ca/cace7b5d5aada48ae96556395c90bfde203eba79ba9f2ed720825ced83460405	runs/phase3_wgs_scatter/workspace/manifests/human_reference_smoke_samplesheet.csv	yL9LpriYmUwwPK26vSGDeTWlteRUUdgm	2026-06-14T17:35:56+00:00	4327	70d734ece79d65b645e22599b7f40d45	STANDARD	cbdb9ddd5c75aa476b19afd123666944	2026-07-16T18:47:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/4d/4d292642f663e9d716dcec782f7e330ffef962601c389d0491747914cd1ceecf	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/4d/4d292642f663e9d716dcec782f7e330ffef962601c389d0491747914cd1ceecf	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_acquisition_plan.csv	6MXBzhFMztViB9616OMcv5DHxvvBi1RO	2026-06-14T17:35:57+00:00	2634	ff6d5f8dde7a3cca4e6e4e42ccb35a68	STANDARD	d13405da8f301eba930d4d37f75bee88	2026-07-16T18:47:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/cf/cf2328fdb744df0aecb894fa2c9348b31ffa9c8c1c9132683ba1a50e7fbbf43d	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/cf/cf2328fdb744df0aecb894fa2c9348b31ffa9c8c1c9132683ba1a50e7fbbf43d	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_acquisition_plan.csv	7Q4Loqu_PKsIheTN1IEJZb82CVO5b.iZ	2026-06-14T10:22:36+00:00	2634	9a37d777ed73e5ce74e77ca9fa960a1e	STANDARD	d13405da8f301eba930d4d37f75bee88	2026-07-16T18:46:44+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/26/267842969d8604a4674c967592169da2e98ad883ead1394e0859ea17c4db82ab	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/26/267842969d8604a4674c967592169da2e98ad883ead1394e0859ea17c4db82ab	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_acquisition_plan.csv	DwnH8_t6IGe07yOH1pZrLOYTaF51s0DH	2026-06-14T16:30:30+00:00	2634	cc668dbe0f10e136de627ceb857d75ba	STANDARD	d13405da8f301eba930d4d37f75bee88	2026-07-16T18:47:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/61/61d02a36f0725041266a28f5d03a8b7118127ca79a6e77ab54082f30b232c98b	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/61/61d02a36f0725041266a28f5d03a8b7118127ca79a6e77ab54082f30b232c98b	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_acquisition_plan.csv	ofHrRaIV_XgNBLdNkr6TuKTscRS3gh1N	2026-06-14T08:18:23+00:00	2634	b9717e8f7c3bdb94921cddca7e6ab766	STANDARD	d13405da8f301eba930d4d37f75bee88	2026-07-16T18:47:47+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/08/08d7dd5f21a422eee07b6bb56151d4d7fd6b150328b0a9209635b638dcf2ce7c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/08/08d7dd5f21a422eee07b6bb56151d4d7fd6b150328b0a9209635b638dcf2ce7c	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_approval_packet.csv	1kksoXlOA6495_SRt.u8EHeV8Ys3RpnF	2026-06-14T17:35:57+00:00	3890	ddc8310199b0decd3456de442167acd8	STANDARD	a1c2c771f40c7a27b4bde3b82e60d36c	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b7/b79106379bab616c767219be8b3584f9dc0175005788cda2ee6306c36b215916	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b7/b79106379bab616c767219be8b3584f9dc0175005788cda2ee6306c36b215916	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_approval_packet.csv	VpyqdmOh2ddggRvl8uejn63_dCAlOqDE	2026-06-14T16:30:30+00:00	3890	8cbe020c90deddb12ed43e8be83e0a53	STANDARD	a1c2c771f40c7a27b4bde3b82e60d36c	2026-07-16T18:47:47+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/30/304a2dea12a096a2cacba2b6f381aa86ec3c952a587f0db99eec4466eda2ecde	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/30/304a2dea12a096a2cacba2b6f381aa86ec3c952a587f0db99eec4466eda2ecde	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_approval_packet.csv	oaeHrNA1qM.2NWRsxeKUv5bkWyiGhTzB	2026-06-14T08:18:24+00:00	3890	f0d42c7358ebb721522e6807cab3fca5	STANDARD	a1c2c771f40c7a27b4bde3b82e60d36c	2026-07-16T18:47:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9a/9a1c10f2a1b9b796a751e18b85632a0de2de4644116c54047a278a1f7ee135bb	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9a/9a1c10f2a1b9b796a751e18b85632a0de2de4644116c54047a278a1f7ee135bb	runs/phase3_wgs_scatter/workspace/manifests/known_answer_asset_approval_packet.csv	vRhNN_wDwJgwqBCVeExaByIYk4YNr7Br	2026-06-14T10:22:36+00:00	3890	dd9f9ec136b4e5aa1932eef2ace444d5	STANDARD	a1c2c771f40c7a27b4bde3b82e60d36c	2026-07-16T18:47:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/87/87f2836f9cd9c7ad153c39a1ce9582133e6dfd97899cbaeea8572e0c5a4d95d5	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/87/87f2836f9cd9c7ad153c39a1ce9582133e6dfd97899cbaeea8572e0c5a4d95d5	runs/phase3_wgs_scatter/workspace/manifests/known_answer_benchmark_plan.csv	B06hOuKyDCOVA.uManVg_VHlE1NjVpzZ	2026-06-14T08:18:24+00:00	3037	7ffe95058c20d0bc130ecedb5b1eb422	STANDARD	940ce2ec65a078e8cf33e15581e63470	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/3d/3da263a666c1f2cffd1440292eb9e7d9ae461e4cadfbabf0b0aef9e4d34c0ba9	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/3d/3da263a666c1f2cffd1440292eb9e7d9ae461e4cadfbabf0b0aef9e4d34c0ba9	runs/phase3_wgs_scatter/workspace/manifests/known_answer_benchmark_plan.csv	EG9opJv6mBHfBHxOZvVuQt0e5mCBX8s8	2026-06-14T17:35:58+00:00	3037	0f4cedaf51b3b39b01df1d9b83d2e3a3	STANDARD	940ce2ec65a078e8cf33e15581e63470	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/76/760140371a8d08de1edb79d55154d79cef52205e3b760ca729aa1813f9968691	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/76/760140371a8d08de1edb79d55154d79cef52205e3b760ca729aa1813f9968691	runs/phase3_wgs_scatter/workspace/manifests/known_answer_benchmark_plan.csv	gRg_8YdBEekSYT8bJ9ZnQDum40GvYTOF	2026-06-14T16:30:31+00:00	3037	95e07e3d2ddf7f1ebecab45c0230de61	STANDARD	940ce2ec65a078e8cf33e15581e63470	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/55/556b43e348defc75babee8868a9476041ba98d1255a9a61c1072a6f7c5cc92cc	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/55/556b43e348defc75babee8868a9476041ba98d1255a9a61c1072a6f7c5cc92cc	runs/phase3_wgs_scatter/workspace/manifests/known_answer_benchmark_plan.csv	sjhNtV9uPvsABaHPzFFX2qcWTzNiBoB5	2026-06-14T10:22:37+00:00	3037	24ec4116090c01b377b76a088bc5b316	STANDARD	940ce2ec65a078e8cf33e15581e63470	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/4d/4db5e9a8ba6d5364e27d5380ce9b266098a75b805cddeeab01f95a0fc9a446ee	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/4d/4db5e9a8ba6d5364e27d5380ce9b266098a75b805cddeeab01f95a0fc9a446ee	runs/phase3_wgs_scatter/workspace/manifests/known_answer_checksum_policy.csv	82Cyk2wMMefXZ6LRnOz31dzCKnnqDrkU	2026-06-14T08:18:24+00:00	2330	7f4259ac31c2c812af29c5d814e3b73e	STANDARD	8dc3a14cd6d13fff7d2be59bca3ef3fb	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9f/9fd549e6803526d22946868732ed523448cf11772b8c2d8d50bd1e5dca261d9a	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9f/9fd549e6803526d22946868732ed523448cf11772b8c2d8d50bd1e5dca261d9a	runs/phase3_wgs_scatter/workspace/manifests/known_answer_checksum_policy.csv	G_eMvNJuDTTVqOPa6kMrDTpCA36w9pEY	2026-06-14T16:30:31+00:00	2330	97396e16c6332043919f4bf526f5ba3d	STANDARD	8dc3a14cd6d13fff7d2be59bca3ef3fb	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/cd/cdf127b724192ec074c940ff63f3c1a71270e8414314c111b2dffca77b56e3cb	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/cd/cdf127b724192ec074c940ff63f3c1a71270e8414314c111b2dffca77b56e3cb	runs/phase3_wgs_scatter/workspace/manifests/known_answer_checksum_policy.csv	oVmh2N335v0MiJrH84btk54TIFabxxvt	2026-06-14T17:35:58+00:00	2330	54e5b695d94973e98f3a987460c61f24	STANDARD	8dc3a14cd6d13fff7d2be59bca3ef3fb	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/8d/8d7cfee4cd7d45798e3663ceaac3639e2dce3e9f189a333e99e0e0bd6eb3e792	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/8d/8d7cfee4cd7d45798e3663ceaac3639e2dce3e9f189a333e99e0e0bd6eb3e792	runs/phase3_wgs_scatter/workspace/manifests/known_answer_checksum_policy.csv	ydZv4uJFqJirSHhLbBuqt0n6LtywRMMa	2026-06-14T10:22:37+00:00	2330	58826aa6121d2f533442b9cc3d7708ce	STANDARD	8dc3a14cd6d13fff7d2be59bca3ef3fb	2026-07-16T18:46:46+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/06/06a2a542f9fab67c104c60405af3caf1612db5309af0de8e75709d9896a938e1	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/06/06a2a542f9fab67c104c60405af3caf1612db5309af0de8e75709d9896a938e1	runs/phase3_wgs_scatter/workspace/manifests/orthogonal_public_examples.csv	FQBp0qvwsf4i6ue3Jq3V134caDr1eWWk	2026-06-14T08:18:25+00:00	3629	348a136948582ebb8c432917e4bea6d5	STANDARD	2f1bd253b78e6bfff9f3882d5bcc54a8	2026-07-16T18:46:46+00:00	AES256	copied
